time,value
1991-04-01,76604.811672479
1991-07-01,88554.4910532572
1991-10-01,68260.2204862488
1992-01-01,55742.9741828324
1992-04-01,66658.0088539939
1992-07-01,68007.6598424494
1992-10-01,56525.5436209907
1993-01-01,49355.570032378
1993-04-01,50489.157646359
1993-07-01,48840.9338676512
1993-10-01,47635.9356094125
1994-01-01,43007.3192364618
1994-04-01,39801.4290288331
1994-07-01,41222.8576118681
1994-10-01,42864.9162641163
1995-01-01,41363.5399314679
1995-04-01,37713.0369645554
1995-07-01,37213.8631241909
1995-10-01,36698.5498977727
1996-01-01,35003.4973811978
1996-04-01,33459.9174059183
1996-07-01,32487.8915300143
1996-10-01,30902.0182223139
1997-01-01,26940.4308935096
1997-04-01,22052.5590669512
1997-07-01,20404.5808725707
1997-10-01,23325.7279837327
1998-01-01,24503.5606710117
1998-04-01,20697.4091682697
1998-07-01,19584.9070270658
1998-10-01,20410.7223049392
1999-01-01,20782.5559261786
1999-04-01,19987.2434473447
1999-07-01,19717.7897018822
1999-10-01,20389.3840854196
2000-01-01,21824.9519447946
2000-04-01,22318.4644024338
2000-07-01,23240.6049840493
2000-10-01,23109.2470250156
2001-01-01,23360.6103442916
2001-04-01,25075.0930728614
2001-07-01,28195.6848051009
2001-10-01,26133.0427871073
2002-01-01,24944.0711061621
2002-04-01,24760.5537572809
2002-07-01,20127.7195613848
2002-10-01,12120.573276385
2003-01-01,3585.0783051807
2003-04-01,-1348.99820417805
2003-07-01,-1723.29484170239
2003-10-01,631.057086693196
2004-01-01,1576.33734459156
2004-04-01,-669.467025207117
2004-07-01,-878.071156469005
2004-10-01,219.102293125802
2005-01-01,738.229479960472
2005-04-01,-233.914546733392
2005-07-01,-349.86496335209
2005-10-01,41.4634549182247
2006-01-01,253.485303732845
2006-04-01,-50.4663214274898
2006-07-01,-111.70898844724
2006-10-01,2.2494898526884
2007-01-01,71.6829832585846
2007-04-01,-9.5722323645488
2007-07-01,-26.7573250232709
2007-10-01,2.28205608816861
2008-01-01,9.65471828207267
2008-04-01,0.20239859962002
2008-07-01,-5.18428999525041
2008-10-01,1.19159251658362
2009-01-01,1.855840156138
2009-04-01,-0.260012272341519
2009-07-01,-0.903054319714576
2009-10-01,0.240664883675415
2010-01-01,0.189428455699877
2010-04-01,-0.0491187999877451
2010-07-01,-0.0220727258192939
2010-10-01,0.00117348668912702
2011-01-01,0.000586743344563509
2011-04-01,0
2011-07-01,0
2011-10-01,0
2012-01-01,0
2012-04-01,0
2012-07-01,0
2012-10-01,0
2013-01-01,0
2013-04-01,1.34903596595394e-07
2013-07-01,2.69807193190788e-07
2013-10-01,-5.07494482430292e-06
2014-01-01,-1.12933582292716e-05
2014-04-01,4.34004142189753e-05
2014-07-01,5.50278194493402e-05
2014-10-01,-0.000201880020314612
2015-01-01,-4.69849954999387e-05
2015-04-01,0.000377884246006069
2015-07-01,0.000216680872055364
2015-10-01,-0.000950922042541825
2016-01-01,-3.0710016455874e-05
2016-04-01,0.000989226028504403
2016-07-01,-0.000659060618084301
2016-10-01,-0.00204952401016193
2017-01-01,0.00448326889935016
2017-04-01,0.00933051397537171
2017-07-01,-0.0210925907281452
2017-10-01,-0.0155951665961716
2018-01-01,0.0411674718734357
2018-04-01,0.0401415170381623
2018-07-01,-0.0867939441562007
2018-10-01,-0.0714276879319002
2019-01-01,0.139668142673254
2019-04-01,0.164121296003655
2019-07-01,-0.266625918474034
2019-10-01,-0.242951227043973
2020-01-01,0.352662777061515
2020-04-01,0.402221432633207
2020-07-01,-0.499040269106082
2020-10-01,-0.519766510797454
2021-01-01,0.595326868329617
2021-04-01,0.686764528455693
2021-07-01,-0.721688439451519
2021-10-01,-0.796249704811605
